,Accuracy,Optimiser,Hidden_Layer,Hidden_Layer1,Hidden_Layer2,Batch,F1_score,F1_score_,FN,FN_,FP,FP_,N_ReCall,N_ReCall_,P_ReCall,P_ReCall_,TN,TN_,TP,TP_
1495,54.45719361305237,sgd,18,7,13,10,0.48,0.43,178.0,31.0,63.0,485.0,0.9442477876106194,0.46467991169977924,0.38620689655172413,0.8634361233480177,1067.0,421.0,112.0,196.0
1496,41.30626618862152,adam,18,7,15,10,0.64,0.39,108.0,16.0,98.0,649.0,0.9132743362831859,0.2836644591611479,0.6275862068965518,0.9295154185022027,1032.0,257.0,182.0,211.0
1497,72.99205660820007,sgd,18,7,15,10,0.34,0.5,229.0,76.0,5.0,230.0,0.995575221238938,0.7461368653421634,0.2103448275862069,0.6651982378854625,1125.0,676.0,61.0,151.0
1498,42.718446254730225,adam,18,7,17,10,0.56,0.4,158.0,13.0,53.0,636.0,0.9530973451327434,0.2980132450331126,0.45517241379310347,0.9427312775330396,1077.0,270.0,132.0,214.0
1499,74.31597709655762,sgd,18,7,17,10,0.39,0.55,216.0,52.0,18.0,239.0,0.984070796460177,0.7362030905077263,0.25517241379310346,0.7709251101321586,1112.0,667.0,74.0,175.0
1500,50.22065043449402,adam,18,7,19,10,0.58,0.42,160.0,22.0,31.0,542.0,0.9725663716814159,0.40176600441501104,0.4482758620689655,0.9030837004405287,1099.0,364.0,130.0,205.0
1501,56.75198435783386,sgd,18,7,19,10,0.5,0.44,186.0,37.0,21.0,453.0,0.9814159292035398,0.5,0.3586206896551724,0.8370044052863436,1109.0,453.0,104.0,190.0
1502,55.251544713974,adam,18,7,21,10,0.56,0.42,171.0,42.0,19.0,465.0,0.9831858407079646,0.4867549668874172,0.4103448275862069,0.8149779735682819,1111.0,441.0,119.0,185.0
1503,60.4589581489563,sgd,18,7,21,10,0.42,0.45,208.0,40.0,19.0,408.0,0.9831858407079646,0.5496688741721855,0.2827586206896552,0.8237885462555066,1111.0,498.0,82.0,187.0
1504,45.189762115478516,adam,18,7,23,10,0.6,0.38,151.0,38.0,35.0,583.0,0.9690265486725663,0.3565121412803532,0.4793103448275862,0.8325991189427313,1095.0,323.0,139.0,189.0
1505,58.075904846191406,sgd,18,7,23,10,0.49,0.45,188.0,30.0,25.0,445.0,0.9778761061946902,0.5088300220750552,0.35172413793103446,0.8678414096916299,1105.0,461.0,102.0,197.0
1506,44.748455286026,adam,18,7,25,10,0.6,0.4,153.0,18.0,31.0,608.0,0.9725663716814159,0.32891832229580575,0.4724137931034483,0.920704845814978,1099.0,298.0,137.0,209.0
1507,60.19417643547058,sgd,18,7,25,10,0.46,0.46,190.0,33.0,42.0,418.0,0.9628318584070796,0.5386313465783664,0.3448275862068966,0.8546255506607929,1088.0,488.0,100.0,194.0
1508,55.428069829940796,adam,18,7,27,10,0.59,0.44,145.0,26.0,55.0,479.0,0.9513274336283186,0.47130242825607066,0.5,0.8854625550660793,1075.0,427.0,145.0,201.0
1509,54.19241189956665,sgd,18,7,27,10,0.49,0.43,181.0,29.0,49.0,490.0,0.9566371681415929,0.45916114790286977,0.3758620689655172,0.8722466960352423,1081.0,416.0,109.0,198.0
1510,56.13415837287903,adam,18,7,29,10,0.61,0.44,150.0,32.0,26.0,465.0,0.9769911504424779,0.4867549668874172,0.4827586206896552,0.8590308370044053,1104.0,441.0,140.0,195.0
1511,58.164167404174805,sgd,18,7,29,10,0.46,0.44,192.0,40.0,36.0,434.0,0.968141592920354,0.5209713024282561,0.33793103448275863,0.8237885462555066,1094.0,472.0,98.0,187.0
1512,49.602824449539185,adam,18,9,3,10,0.57,0.42,158.0,22.0,44.0,549.0,0.9610619469026549,0.39403973509933776,0.45517241379310347,0.9030837004405287,1086.0,357.0,132.0,205.0
1513,47.837600111961365,sgd,18,9,3,10,0.49,0.41,184.0,18.0,41.0,573.0,0.963716814159292,0.3675496688741722,0.36551724137931035,0.920704845814978,1089.0,333.0,106.0,209.0
1514,49.42630231380463,adam,18,9,5,10,0.58,0.42,164.0,21.0,19.0,552.0,0.9831858407079646,0.39072847682119205,0.43448275862068964,0.9074889867841409,1111.0,354.0,126.0,206.0
1515,65.754634141922,sgd,18,9,5,10,0.43,0.48,205.0,47.0,16.0,341.0,0.9858407079646018,0.6236203090507726,0.29310344827586204,0.7929515418502202,1114.0,565.0,85.0,180.0
1516,44.395411014556885,adam,18,9,7,10,0.59,0.4,149.0,15.0,45.0,615.0,0.9601769911504425,0.3211920529801324,0.4862068965517241,0.933920704845815,1085.0,291.0,141.0,212.0
1517,58.42894911766052,sgd,18,9,7,10,0.48,0.44,191.0,39.0,23.0,432.0,0.9796460176991151,0.5231788079470199,0.3413793103448276,0.8281938325991189,1107.0,474.0,99.0,188.0
1518,54.98676300048828,adam,18,9,9,10,0.57,0.44,161.0,25.0,32.0,485.0,0.9716814159292035,0.46467991169977924,0.44482758620689655,0.8898678414096917,1098.0,421.0,129.0,202.0
1519,74.84554052352905,sgd,18,9,9,10,0.38,0.53,221.0,66.0,9.0,219.0,0.9920353982300885,0.7582781456953642,0.23793103448275862,0.7092511013215859,1121.0,687.0,69.0,161.0
1520,46.954986453056335,adam,18,9,11,10,0.59,0.38,160.0,39.0,20.0,562.0,0.9823008849557522,0.37969094922737306,0.4482758620689655,0.8281938325991189,1110.0,344.0,130.0,188.0
1521,57.01677203178406,sgd,18,9,11,10,0.46,0.45,191.0,27.0,43.0,460.0,0.9619469026548673,0.4922737306843267,0.3413793103448276,0.8810572687224669,1087.0,446.0,99.0,200.0
1522,46.69020175933838,adam,18,9,13,10,0.62,0.41,148.0,13.0,27.0,591.0,0.9761061946902655,0.347682119205298,0.4896551724137931,0.9427312775330396,1103.0,315.0,142.0,214.0
1523,60.812002420425415,sgd,18,9,13,10,0.48,0.46,184.0,38.0,46.0,406.0,0.95929203539823,0.5518763796909493,0.36551724137931035,0.8325991189427313,1084.0,500.0,106.0,189.0
1524,53.133273124694824,adam,18,9,15,10,0.6,0.43,152.0,26.0,32.0,505.0,0.9716814159292035,0.44260485651214126,0.47586206896551725,0.8854625550660793,1098.0,401.0,138.0,201.0
1525,42.18887984752655,sgd,18,9,15,10,0.52,0.39,179.0,18.0,30.0,637.0,0.9734513274336283,0.2969094922737307,0.38275862068965516,0.920704845814978,1100.0,269.0,111.0,209.0
1526,47.043249011039734,adam,18,9,17,10,0.63,0.4,141.0,27.0,37.0,573.0,0.9672566371681416,0.3675496688741722,0.5137931034482759,0.8810572687224669,1093.0,333.0,149.0,200.0
1527,79.1703462600708,sgd,18,9,17,10,0.34,0.54,229.0,87.0,10.0,149.0,0.9911504424778761,0.8355408388520972,0.2103448275862069,0.6167400881057269,1120.0,757.0,61.0,140.0
1528,49.42630231380463,adam,18,9,19,10,0.63,0.42,138.0,20.0,44.0,553.0,0.9610619469026549,0.38962472406181015,0.5241379310344828,0.9118942731277533,1086.0,353.0,152.0,207.0
1529,64.78375792503357,sgd,18,9,19,10,0.4,0.49,214.0,36.0,14.0,363.0,0.9876106194690265,0.5993377483443708,0.2620689655172414,0.8414096916299559,1116.0,543.0,76.0,191.0
1530,52.250659465789795,adam,18,9,21,10,0.6,0.43,155.0,25.0,26.0,516.0,0.9769911504424779,0.4304635761589404,0.46551724137931033,0.8898678414096917,1104.0,390.0,135.0,202.0
1531,50.66195726394653,sgd,18,9,21,10,0.5,0.42,172.0,24.0,60.0,535.0,0.9469026548672567,0.4094922737306843,0.4068965517241379,0.8942731277533039,1070.0,371.0,118.0,203.0
1532,41.924095153808594,adam,18,9,23,10,0.62,0.4,146.0,10.0,29.0,648.0,0.9743362831858408,0.2847682119205298,0.496551724137931,0.9559471365638766,1101.0,258.0,144.0,217.0
1533,62.04766035079956,sgd,18,9,23,10,0.43,0.47,205.0,34.0,16.0,396.0,0.9858407079646018,0.5629139072847682,0.29310344827586204,0.8502202643171806,1114.0,510.0,85.0,193.0
1534,44.6601927280426,adam,18,9,25,10,0.65,0.4,142.0,17.0,15.0,610.0,0.9867256637168141,0.32671081677704195,0.5103448275862069,0.9251101321585903,1115.0,296.0,148.0,210.0
1535,64.07766938209534,sgd,18,9,25,10,0.44,0.47,204.0,43.0,14.0,364.0,0.9876106194690265,0.5982339955849889,0.296551724137931,0.8105726872246696,1116.0,542.0,86.0,184.0
1536,53.045010566711426,adam,18,9,27,10,0.58,0.41,162.0,39.0,27.0,493.0,0.9761061946902655,0.45584988962472406,0.4413793103448276,0.8281938325991189,1103.0,413.0,128.0,188.0
1537,60.4589581489563,sgd,18,9,27,10,0.45,0.45,194.0,42.0,39.0,406.0,0.9654867256637168,0.5518763796909493,0.3310344827586207,0.8149779735682819,1091.0,500.0,96.0,185.0
1538,54.633718729019165,adam,18,9,29,10,0.67,0.45,134.0,19.0,20.0,495.0,0.9823008849557522,0.45364238410596025,0.5379310344827586,0.9162995594713657,1110.0,411.0,156.0,208.0
1539,50.0441312789917,sgd,18,9,29,10,0.49,0.42,182.0,19.0,39.0,547.0,0.9654867256637168,0.39624724061810157,0.3724137931034483,0.9162995594713657,1091.0,359.0,108.0,208.0
1540,53.83936166763306,adam,18,11,3,10,0.61,0.44,144.0,21.0,42.0,502.0,0.9628318584070796,0.445916114790287,0.503448275862069,0.9074889867841409,1088.0,404.0,146.0,206.0
1541,65.93115329742432,sgd,18,11,3,10,0.44,0.5,201.0,37.0,24.0,349.0,0.9787610619469026,0.6147902869757175,0.30689655172413793,0.8370044052863436,1106.0,557.0,89.0,190.0
1542,51.279789209365845,adam,18,11,5,10,0.52,0.42,173.0,28.0,39.0,524.0,0.9654867256637168,0.4216335540838852,0.40344827586206894,0.8766519823788547,1091.0,382.0,117.0,199.0
1543,53.22153568267822,sgd,18,11,5,10,0.49,0.43,173.0,26.0,70.0,504.0,0.9380530973451328,0.44370860927152317,0.40344827586206894,0.8854625550660793,1060.0,402.0,117.0,201.0
1544,45.278021693229675,adam,18,11,7,10,0.56,0.41,150.0,15.0,68.0,605.0,0.9398230088495575,0.3322295805739514,0.4827586206896552,0.933920704845815,1062.0,301.0,140.0,212.0
1545,72.63901233673096,sgd,18,11,7,10,0.46,0.53,194.0,55.0,33.0,255.0,0.9707964601769912,0.7185430463576159,0.3310344827586207,0.7577092511013216,1097.0,651.0,96.0,172.0
1546,57.01677203178406,adam,18,11,9,10,0.56,0.45,158.0,28.0,48.0,459.0,0.9575221238938053,0.49337748344370863,0.45517241379310347,0.8766519823788547,1082.0,447.0,132.0,199.0
1547,64.69550132751465,sgd,18,11,9,10,0.4,0.48,214.0,40.0,12.0,360.0,0.9893805309734514,0.6026490066225165,0.2620689655172414,0.8237885462555066,1118.0,546.0,76.0,187.0
1548,48.01412224769592,adam,18,11,11,10,0.65,0.41,137.0,23.0,30.0,566.0,0.9734513274336283,0.37527593818984545,0.5275862068965518,0.8986784140969163,1100.0,340.0,153.0,204.0
1549,37.06972599029541,sgd,18,11,11,10,0.56,0.38,135.0,10.0,107.0,703.0,0.9053097345132743,0.2240618101545254,0.5344827586206896,0.9559471365638766,1023.0,203.0,155.0,217.0
1550,60.635483264923096,adam,18,11,13,10,0.58,0.45,168.0,43.0,11.0,403.0,0.9902654867256637,0.5551876379690949,0.4206896551724138,0.8105726872246696,1119.0,503.0,122.0,184.0
1551,32.391878962516785,sgd,18,11,13,10,0.53,0.37,113.0,6.0,204.0,760.0,0.8194690265486726,0.16114790286975716,0.6103448275862069,0.973568281938326,926.0,146.0,177.0,221.0
1552,41.21800661087036,adam,18,11,15,10,0.62,0.39,151.0,10.0,21.0,656.0,0.9814159292035398,0.27593818984547464,0.4793103448275862,0.9559471365638766,1109.0,250.0,139.0,217.0
1553,66.19594097137451,sgd,18,11,15,10,0.42,0.49,205.0,46.0,27.0,337.0,0.9761061946902655,0.6280353200883002,0.29310344827586204,0.7973568281938326,1103.0,569.0,85.0,181.0
1554,42.80670881271362,adam,18,11,17,10,0.61,0.4,128.0,13.0,77.0,635.0,0.9318584070796461,0.29911699779249445,0.5586206896551724,0.9427312775330396,1053.0,271.0,162.0,214.0
1555,60.4589581489563,sgd,18,11,17,10,0.43,0.46,207.0,38.0,17.0,410.0,0.9849557522123894,0.5474613686534217,0.28620689655172415,0.8325991189427313,1113.0,496.0,83.0,189.0
1556,51.279789209365845,adam,18,11,19,10,0.65,0.42,123.0,27.0,56.0,525.0,0.9504424778761061,0.4205298013245033,0.5758620689655173,0.8810572687224669,1074.0,381.0,167.0,200.0
1557,50.1323938369751,sgd,18,11,19,10,0.5,0.41,177.0,27.0,49.0,538.0,0.9566371681415929,0.40618101545253865,0.3896551724137931,0.8810572687224669,1081.0,368.0,113.0,200.0
1558,47.66107797622681,adam,18,11,21,10,0.59,0.41,149.0,24.0,47.0,569.0,0.9584070796460177,0.3719646799116998,0.4862068965517241,0.8942731277533039,1083.0,337.0,141.0,203.0
1559,58.60547423362732,sgd,18,11,21,10,0.45,0.46,199.0,30.0,25.0,439.0,0.9778761061946902,0.5154525386313465,0.3137931034482759,0.8678414096916299,1105.0,467.0,91.0,197.0
1560,48.45542907714844,adam,18,11,23,10,0.59,0.4,157.0,30.0,26.0,554.0,0.9769911504424779,0.38852097130242824,0.4586206896551724,0.8678414096916299,1104.0,352.0,133.0,197.0
1561,52.956753969192505,sgd,18,11,23,10,0.49,0.43,185.0,25.0,33.0,508.0,0.9707964601769912,0.4392935982339956,0.3620689655172414,0.8898678414096917,1097.0,398.0,105.0,202.0
1562,50.92674493789673,adam,18,11,25,10,0.67,0.42,126.0,26.0,39.0,530.0,0.9654867256637168,0.41501103752759383,0.5655172413793104,0.8854625550660793,1091.0,376.0,164.0,201.0
1563,62.66549229621887,sgd,18,11,25,10,0.47,0.48,187.0,33.0,43.0,390.0,0.9619469026548673,0.5695364238410596,0.35517241379310344,0.8546255506607929,1087.0,516.0,103.0,194.0
1564,41.21800661087036,adam,18,11,27,10,0.67,0.39,113.0,16.0,65.0,650.0,0.9424778761061947,0.282560706401766,0.6103448275862069,0.9295154185022027,1065.0,256.0,177.0,211.0
1565,71.40335440635681,sgd,18,11,27,10,0.43,0.52,205.0,50.0,21.0,274.0,0.9814159292035398,0.6975717439293598,0.29310344827586204,0.7797356828193832,1109.0,632.0,85.0,177.0
1566,53.39806079864502,adam,18,11,29,10,0.62,0.42,149.0,38.0,22.0,490.0,0.9805309734513274,0.45916114790286977,0.4862068965517241,0.8325991189427313,1108.0,416.0,141.0,189.0
1567,64.69550132751465,sgd,18,11,29,10,0.44,0.48,203.0,43.0,23.0,357.0,0.9796460176991151,0.6059602649006622,0.3,0.8105726872246696,1107.0,549.0,87.0,184.0
1568,56.57546520233154,adam,18,13,3,10,0.58,0.44,153.0,32.0,45.0,460.0,0.9601769911504425,0.4922737306843267,0.4724137931034483,0.8590308370044053,1085.0,446.0,137.0,195.0
1569,62.75374889373779,sgd,18,13,3,10,0.46,0.47,198.0,40.0,18.0,382.0,0.984070796460177,0.5783664459161147,0.31724137931034485,0.8237885462555066,1112.0,524.0,92.0,187.0
1570,56.92850947380066,adam,18,13,5,10,0.59,0.45,153.0,27.0,37.0,461.0,0.9672566371681416,0.4911699779249448,0.4724137931034483,0.8810572687224669,1093.0,445.0,137.0,200.0
1571,72.99205660820007,sgd,18,13,5,10,0.47,0.51,191.0,68.0,35.0,238.0,0.9690265486725663,0.7373068432671082,0.3413793103448276,0.7004405286343612,1095.0,668.0,99.0,159.0
1572,42.718446254730225,adam,18,13,7,10,0.59,0.39,156.0,18.0,29.0,631.0,0.9743362831858408,0.30353200883002207,0.46206896551724136,0.920704845814978,1101.0,275.0,134.0,209.0
1573,59.31156277656555,sgd,18,13,7,10,0.48,0.47,190.0,25.0,31.0,436.0,0.9725663716814159,0.5187637969094923,0.3448275862068966,0.8898678414096917,1099.0,470.0,100.0,202.0
1574,38.0405992269516,adam,18,13,9,10,0.61,0.38,144.0,13.0,45.0,689.0,0.9601769911504425,0.23951434878587197,0.503448275862069,0.9427312775330396,1085.0,217.0,146.0,214.0
1575,62.31244206428528,sgd,18,13,9,10,0.4,0.45,214.0,50.0,12.0,377.0,0.9893805309734514,0.5838852097130243,0.2620689655172414,0.7797356828193832,1118.0,529.0,76.0,177.0
1576,47.57281541824341,adam,18,13,11,10,0.6,0.4,156.0,26.0,23.0,568.0,0.9796460176991151,0.3730684326710817,0.46206896551724136,0.8854625550660793,1107.0,338.0,134.0,201.0
1577,68.13768744468689,sgd,18,13,11,10,0.41,0.51,205.0,42.0,39.0,319.0,0.9654867256637168,0.6479028697571744,0.29310344827586204,0.8149779735682819,1091.0,587.0,85.0,185.0
1578,39.276257157325745,adam,18,13,13,10,0.59,0.39,152.0,9.0,43.0,679.0,0.9619469026548673,0.25055187637969095,0.47586206896551725,0.960352422907489,1087.0,227.0,138.0,218.0
1579,40.68843722343445,sgd,18,13,13,10,0.56,0.38,153.0,17.0,62.0,655.0,0.9451327433628318,0.27704194260485654,0.4724137931034483,0.9251101321585903,1068.0,251.0,137.0,210.0
1580,49.86760914325714,adam,18,13,15,10,0.67,0.41,118.0,27.0,51.0,541.0,0.9548672566371681,0.40286975717439294,0.593103448275862,0.8810572687224669,1079.0,365.0,172.0,200.0
1581,58.958518505096436,sgd,18,13,15,10,0.45,0.45,196.0,36.0,33.0,429.0,0.9707964601769912,0.5264900662251656,0.32413793103448274,0.8414096916299559,1097.0,477.0,94.0,191.0
1582,57.98764228820801,adam,18,13,17,10,0.69,0.45,126.0,35.0,24.0,441.0,0.9787610619469026,0.5132450331125827,0.5655172413793104,0.8458149779735683,1106.0,465.0,164.0,192.0
1583,66.01941585540771,sgd,18,13,17,10,0.41,0.49,210.0,40.0,24.0,345.0,0.9787610619469026,0.6192052980132451,0.27586206896551724,0.8237885462555066,1106.0,561.0,80.0,187.0
1584,56.92850947380066,adam,18,13,19,10,0.65,0.45,145.0,29.0,11.0,459.0,0.9902654867256637,0.49337748344370863,0.5,0.8722466960352423,1119.0,447.0,145.0,198.0
1585,55.3398072719574,sgd,18,13,19,10,0.47,0.44,196.0,30.0,16.0,476.0,0.9858407079646018,0.4746136865342163,0.32413793103448274,0.8678414096916299,1114.0,430.0,94.0,197.0
1586,50.57370066642761,adam,18,13,21,10,0.67,0.41,136.0,29.0,17.0,531.0,0.9849557522123894,0.4139072847682119,0.5310344827586206,0.8722466960352423,1113.0,375.0,154.0,198.0
1587,72.02118039131165,sgd,18,13,21,10,0.36,0.52,225.0,55.0,7.0,262.0,0.9938053097345133,0.7108167770419426,0.22413793103448276,0.7577092511013216,1123.0,644.0,65.0,172.0
1588,50.30891299247742,adam,18,13,23,10,0.68,0.42,109.0,27.0,58.0,536.0,0.9486725663716814,0.4083885209713024,0.6241379310344828,0.8810572687224669,1072.0,370.0,181.0,200.0
1589,68.13768744468689,sgd,18,13,23,10,0.44,0.49,206.0,51.0,11.0,310.0,0.9902654867256637,0.6578366445916115,0.2896551724137931,0.775330396475771,1119.0,596.0,84.0,176.0
1590,47.39629328250885,adam,18,13,25,10,0.58,0.41,160.0,19.0,26.0,577.0,0.9769911504424779,0.3631346578366446,0.4482758620689655,0.9162995594713657,1104.0,329.0,130.0,208.0
1591,40.33539295196533,sgd,18,13,25,10,0.49,0.39,137.0,11.0,184.0,665.0,0.8371681415929203,0.26600441501103755,0.5275862068965518,0.9515418502202643,946.0,241.0,153.0,216.0
1592,48.89673292636871,adam,18,13,27,10,0.6,0.41,148.0,24.0,39.0,555.0,0.9654867256637168,0.38741721854304634,0.4896551724137931,0.8942731277533039,1091.0,351.0,142.0,203.0
1593,45.80759108066559,sgd,18,13,27,10,0.54,0.41,167.0,17.0,43.0,597.0,0.9619469026548673,0.34105960264900664,0.4241379310344828,0.9251101321585903,1087.0,309.0,123.0,210.0
1594,53.57457995414734,adam,18,13,29,10,0.68,0.43,110.0,28.0,57.0,498.0,0.9495575221238938,0.4503311258278146,0.6206896551724138,0.8766519823788547,1073.0,408.0,180.0,199.0
1595,51.191526651382446,sgd,18,13,29,10,0.53,0.41,178.0,32.0,23.0,521.0,0.9796460176991151,0.4249448123620309,0.38620689655172413,0.8590308370044053,1107.0,385.0,112.0,195.0
1596,30.97969889640808,adam,18,15,3,10,0.58,0.36,135.0,5.0,92.0,777.0,0.9185840707964602,0.1423841059602649,0.5344827586206896,0.9779735682819384,1038.0,129.0,155.0,222.0
1597,66.46072268486023,sgd,18,15,3,10,0.4,0.49,215.0,41.0,11.0,339.0,0.9902654867256637,0.6258278145695364,0.25862068965517243,0.8193832599118943,1119.0,567.0,75.0,186.0
1598,38.128861784935,adam,18,15,5,10,0.57,0.38,156.0,12.0,49.0,689.0,0.9566371681415929,0.23951434878587197,0.46206896551724136,0.947136563876652,1081.0,217.0,134.0,215.0
1599,26.301854848861694,sgd,18,15,5,10,0.46,0.0,72.0,4.0,430.0,831.0,0.6194690265486725,0.08278145695364239,0.7517241379310344,0.9823788546255506,700.0,75.0,218.0,223.0
1600,38.128861784935,adam,18,15,7,10,0.68,0.38,121.0,10.0,39.0,691.0,0.9654867256637168,0.23730684326710816,0.5827586206896552,0.9559471365638766,1091.0,215.0,169.0,217.0
1601,61.95939779281616,sgd,18,15,7,10,0.43,0.47,206.0,36.0,20.0,395.0,0.9823008849557522,0.5640176600441501,0.2896551724137931,0.8414096916299559,1110.0,511.0,84.0,191.0
1602,38.481906056404114,adam,18,15,9,10,0.66,0.38,125.0,13.0,43.0,684.0,0.9619469026548673,0.24503311258278146,0.5689655172413793,0.9427312775330396,1087.0,222.0,165.0,214.0
1603,72.46248722076416,sgd,18,15,9,10,0.4,0.5,214.0,70.0,14.0,242.0,0.9876106194690265,0.7328918322295805,0.2620689655172414,0.6916299559471366,1116.0,664.0,76.0,157.0
1604,45.54280638694763,adam,18,15,11,10,0.68,0.4,115.0,20.0,49.0,597.0,0.9566371681415929,0.34105960264900664,0.603448275862069,0.9118942731277533,1081.0,309.0,175.0,207.0
1605,66.37246012687683,sgd,18,15,11,10,0.45,0.5,197.0,40.0,27.0,341.0,0.9761061946902655,0.6236203090507726,0.32068965517241377,0.8237885462555066,1103.0,565.0,93.0,187.0
1606,52.162402868270874,adam,18,15,13,10,0.66,0.43,136.0,22.0,23.0,520.0,0.9796460176991151,0.4260485651214128,0.5310344827586206,0.9030837004405287,1107.0,386.0,154.0,205.0
1607,35.56928634643555,sgd,18,15,13,10,0.55,0.37,156.0,10.0,60.0,720.0,0.9469026548672567,0.2052980132450331,0.46206896551724136,0.9559471365638766,1070.0,186.0,134.0,217.0
1608,40.42365252971649,adam,18,15,15,10,0.62,0.38,150.0,20.0,20.0,655.0,0.9823008849557522,0.27704194260485654,0.4827586206896552,0.9118942731277533,1110.0,251.0,140.0,207.0
1609,47.131508588790894,sgd,18,15,15,10,0.57,0.41,149.0,16.0,65.0,583.0,0.9424778761061947,0.3565121412803532,0.4862068965517241,0.9295154185022027,1065.0,323.0,141.0,211.0
1610,57.369816303253174,adam,18,15,17,10,0.56,0.45,174.0,30.0,8.0,453.0,0.9929203539823008,0.5,0.4,0.8678414096916299,1122.0,453.0,116.0,197.0
1611,55.51632642745972,sgd,18,15,17,10,0.51,0.44,172.0,28.0,51.0,476.0,0.9548672566371681,0.4746136865342163,0.4068965517241379,0.8766519823788547,1079.0,430.0,118.0,199.0
1612,48.01412224769592,adam,18,15,19,10,0.64,0.42,130.0,18.0,48.0,571.0,0.9575221238938053,0.369757174392936,0.5517241379310345,0.920704845814978,1082.0,335.0,160.0,209.0
1613,51.98587775230408,sgd,18,15,19,10,0.55,0.43,170.0,19.0,30.0,525.0,0.9734513274336283,0.4205298013245033,0.41379310344827586,0.9162995594713657,1100.0,381.0,120.0,208.0
1614,46.60194218158722,adam,18,15,21,10,0.68,0.4,104.0,23.0,69.0,582.0,0.9389380530973451,0.3576158940397351,0.6413793103448275,0.8986784140969163,1061.0,324.0,186.0,204.0
1615,43.15975308418274,sgd,18,15,21,10,0.49,0.39,184.0,20.0,35.0,624.0,0.9690265486725663,0.31125827814569534,0.36551724137931035,0.9118942731277533,1095.0,282.0,106.0,207.0
1616,46.2488979101181,adam,18,15,23,10,0.66,0.41,140.0,19.0,14.0,590.0,0.9876106194690265,0.3487858719646799,0.5172413793103449,0.9162995594713657,1116.0,316.0,150.0,208.0
1617,41.21800661087036,sgd,18,15,23,10,0.57,0.39,159.0,15.0,41.0,651.0,0.963716814159292,0.2814569536423841,0.4517241379310345,0.933920704845815,1089.0,255.0,131.0,212.0
1618,57.281553745269775,adam,18,15,25,10,0.68,0.44,121.0,33.0,35.0,451.0,0.9690265486725663,0.5022075055187638,0.5827586206896552,0.8546255506607929,1095.0,455.0,169.0,194.0
1619,69.81465220451355,sgd,18,15,25,10,0.44,0.5,202.0,53.0,25.0,289.0,0.9778761061946902,0.6810154525386314,0.30344827586206896,0.7665198237885462,1105.0,617.0,88.0,174.0
1620,53.927624225616455,adam,18,15,27,10,0.62,0.43,141.0,27.0,39.0,495.0,0.9654867256637168,0.45364238410596025,0.5137931034482759,0.8810572687224669,1091.0,411.0,149.0,200.0
1621,41.747573018074036,sgd,18,15,27,10,0.52,0.39,179.0,14.0,30.0,646.0,0.9734513274336283,0.2869757174392936,0.38275862068965516,0.9383259911894273,1100.0,260.0,111.0,213.0
1622,56.92850947380066,adam,18,15,29,10,0.59,0.44,155.0,36.0,30.0,452.0,0.9734513274336283,0.5011037527593819,0.46551724137931033,0.8414096916299559,1100.0,454.0,135.0,191.0
1623,66.19594097137451,sgd,18,15,29,10,0.45,0.49,191.0,43.0,50.0,340.0,0.9557522123893806,0.6247240618101545,0.3413793103448276,0.8105726872246696,1080.0,566.0,99.0,184.0
1624,52.33892202377319,adam,18,17,3,10,0.63,0.44,130.0,14.0,59.0,526.0,0.947787610619469,0.4194260485651214,0.5517241379310345,0.9383259911894273,1071.0,380.0,160.0,213.0
1625,41.835832595825195,sgd,18,17,3,10,0.53,0.4,154.0,11.0,86.0,648.0,0.9238938053097345,0.2847682119205298,0.4689655172413793,0.9515418502202643,1044.0,258.0,136.0,216.0
1626,43.424537777900696,adam,18,17,5,10,0.62,0.4,144.0,15.0,33.0,626.0,0.9707964601769912,0.3090507726269316,0.503448275862069,0.933920704845815,1097.0,280.0,146.0,212.0
1627,57.54633545875549,sgd,18,17,5,10,0.47,0.43,197.0,44.0,15.0,437.0,0.9867256637168141,0.5176600441501104,0.32068965517241377,0.8061674008810573,1115.0,469.0,93.0,183.0
1628,66.81376695632935,adam,18,17,7,10,0.64,0.5,142.0,42.0,23.0,334.0,0.9796460176991151,0.6313465783664459,0.5103448275862069,0.8149779735682819,1107.0,572.0,148.0,185.0
1629,69.99117136001587,sgd,18,17,7,10,0.46,0.52,193.0,45.0,34.0,295.0,0.9699115044247788,0.67439293598234,0.33448275862068966,0.801762114537445,1096.0,611.0,97.0,182.0
1630,55.604588985443115,adam,18,17,9,10,0.69,0.44,124.0,33.0,27.0,470.0,0.9761061946902655,0.48123620309050774,0.5724137931034483,0.8546255506607929,1103.0,436.0,166.0,194.0
1631,30.36186993122101,sgd,18,17,9,10,0.47,0.36,109.0,6.0,306.0,783.0,0.7292035398230089,0.1357615894039735,0.6241379310344828,0.973568281938326,824.0,123.0,181.0,221.0
1632,48.98499548435211,adam,18,17,11,10,0.63,0.41,138.0,22.0,38.0,556.0,0.9663716814159292,0.38631346578366443,0.5241379310344828,0.9030837004405287,1092.0,350.0,152.0,205.0
1633,66.72551035881042,sgd,18,17,11,10,0.44,0.49,204.0,43.0,16.0,334.0,0.9858407079646018,0.6313465783664459,0.296551724137931,0.8105726872246696,1114.0,572.0,86.0,184.0
1634,41.39452874660492,adam,18,17,13,10,0.64,0.39,129.0,16.0,50.0,648.0,0.9557522123893806,0.2847682119205298,0.5551724137931034,0.9295154185022027,1080.0,258.0,161.0,211.0
